F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,target
3.654691871603078e-18,-1.1781879729498722e-18,-1.084453136338515e-17,-2.9830925903433932e-18,-1.0156656707251799e-17,9.120032390317495e-06,189650668.2676636,7.544110335676485e-18,1.7418547626975595e-18,3.068462534676983e-20,-3.079370559397746e-18,-1.0181539138735894e-06,0.6167664670658682,0.21956087824351297,-7.451650527936966e-05,2.5701234319537056e-08,8617.441331623433,0.007451931689607338,5.2993388590661526e-05,0.00011887624976366902,0.003992015968063872,2.701783969099585e-05,0.562874251497006,80.31877517815695,0.1596806387225549,1.4022071949214955e-05,1.9829232086226691,3.0227021616142554e-07,-9.193631634678482e-05,0.003992015968063872,829474093.2212802,9.646942301907981e-06,0.0001304207943410243,-0.04890416269714214,4.955881348808628e-13,0.00015481399960153193,6.703885633944965e-05,0.00998003992015968,-6.341798446407225e-05,-4.802345017937913e-06,33.66842666440379,-0.2034089440723485,-19.67167423188932,True
-1.1641626037164289e-17,5.337047664963698e-18,-4.373739368330096e-18,-7.522195065540555e-18,-1.5106583657824795e-17,6.333399950421115e-06,122199838.5069268,-2.6520575517545577e-18,-1.3654931684743545e-18,3.760159894601468e-19,-2.6436933867212132e-17,3.2016006819585324e-06,0.6946107784431138,0.23552894211576847,-5.916563196209278e-06,2.468196720124007e-08,1662.560740202159,-0.7591665241314538,6.373868467277009e-05,0.00014090153019910166,0.0,-7.14844080514319e-06,0.5808383233532934,-90.81348134872646,0.17564870259481039,-2.6638017835692123e-05,2.161693610096978,2.203560431914391e-07,-9.069557140712902e-05,0.0,-684204480.4471582,8.831927442672611e-06,0.00015173381426822845,-0.04223060694587598,3.7805217345402057e-13,-2.0130844402631034e-05,6.050365244370392e-05,0.0,0.00012516854225818133,4.289671589060507e-05,-106.74971145619251,-0.24809416816229704,-76.29210591827874,True
5.285290074728042e-19,2.1074889076722519e-19,-2.40157689257183e-17,-5.942638498038457e-18,-1.1129284501097774e-18,5.859389387311743e-06,-1447694137.5195167,-1.8000581100295204e-18,-8.123798961418425e-18,6.986603215012609e-18,-1.3190968273990104e-17,-6.335970321433332e-07,0.6646706586826348,0.2275449101796407,2.6645095724561485e-06,3.083181802895414e-08,1118.7891566828903,-0.49080589890008897,3.225276012723464e-05,-0.00011037033350144382,0.0,1.8531429582761323e-05,0.5748502994011976,130.1256383193346,0.18163672654690619,-2.700991269758725e-05,2.0704135683593434,5.268645161811434e-07,2.113825473441876e-05,0.0,271427907.1432843,1.886422106262793e-05,0.00043541978639676106,-0.033567362289692704,3.027824242320835e-13,-6.177435802227552e-05,2.0840514257531094e-05,0.005988023952095809,0.0001046976671405806,5.3683891967307124e-05,-127.72911038458948,-0.5986269951456128,24.65466658862926,False
1.5903455551128156e-18,-1.5175389157139294e-17,-3.435975550822193e-18,-3.6561843296814507e-17,-1.3829815799342792e-17,5.090109971851089e-06,-2209177702.4927135,-1.4649158195641072e-17,-4.775120373180002e-19,-1.9705516213326496e-18,4.863171360033653e-18,7.355982559482854e-06,0.6067864271457086,0.22355289421157684,4.050691013600951e-05,2.1320814954993513e-08,50.92227884120502,-0.22805147179219665,1.9126939350410854e-05,0.00011637581132461027,0.001996007984031936,-5.932826590993872e-05,0.5708582834331337,83.03229205734,0.15568862275449102,-2.121764642639842e-05,2.004346197143394,3.489339443790893e-07,-0.0002376151587287569,0.0,786151058.6576351,2.0017201210865943e-05,5.032565348430377e-05,-0.04056727994357419,2.455440169555196e-13,-0.0001562606984015771,3.8454693599283315e-05,0.005988023952095809,-4.129336128717391e-05,-3.6738196654949526e-05,-127.21320640901199,-0.6411862752698445,-148.8633961970559,True
-4.709272761377356e-18,3.041872609554568e-18,-8.428271128478597e-18,-1.692652301391932e-17,-6.262604967504082e-18,7.477871610678169e-06,-374268530.00531936,-6.3263701442804915e-18,-2.9517341196289353e-18,3.2508732756291156e-18,-1.6427786498803134e-17,2.3844460888468664e-06,0.5888223552894212,0.2215568862275449,-1.615967496432465e-05,2.8388762140897512e-08,-1384.4240384760285,0.22247536600610074,6.01277576462352e-05,-2.2571110996179754e-05,0.0,-2.9471391279282635e-05,0.562874251497006,167.68416757511292,0.17964071856287425,3.5507000022941526e-05,1.938159887062545,3.694128455815965e-07,0.00017852572708679172,0.0,647019869.0626069,1.1744189253648976e-05,0.00016507361809007235,-0.06703879840994072,2.604051301020427e-13,9.72952796694685e-05,6.79893915666813e-05,0.017964071856287425,1.3063721348185472e-05,4.0691346575034913e-05,157.7295313656093,-0.7511699938412676,45.41455113572195,False
-8.665568377453827e-18,-4.837858126501166e-19,-1.8043830538885562e-17,-6.339600291836812e-18,-1.441133057519676e-17,6.487131237758476e-06,-473417981.969134,-2.5168419606617907e-18,-7.470066459900575e-18,1.194329918805144e-18,-2.4954410938879688e-17,4.530985947396581e-06,0.6067864271457086,0.2215568862275449,2.255278747130205e-05,2.7407292760362712e-08,-3326.051473685218,-0.20569890790158407,6.631202742400713e-05,-8.151756735316952e-05,0.0,1.390831964554047e-05,0.562874251497006,31.972303708830825,0.16766467065868262,1.8600205015442717e-06,2.0474134391738508,5.865983342062997e-07,0.00015021725148357416,0.001996007984031936,2163941401.148541,1.265378587464118e-05,0.00010282676556599957,-0.05161241578438439,2.910994141311505e-13,-3.292772319237109e-05,3.1350664703821705e-05,0.005988023952095809,6.80553369210689e-05,2.070188687752127e-05,174.49778752743043,-0.31216626972006645,-145.92722641894025,False
-4.663126159618614e-19,4.113186160644237e-18,-6.3026601705667506e-18,-2.0422443105469636e-18,-8.682200181309378e-18,6.677176304699672e-06,-1884346940.6159499,-1.1338237980708194e-19,-1.155778775850929e-18,8.224849735430762e-18,-2.4452274884452294e-17,1.037406487191603e-06,0.5828343313373253,0.21157684630738524,5.745421494035899e-06,2.4301312826029843e-08,859.7516253354094,0.6863291104203024,5.1112574609248e-05,4.987072371696931e-05,0.00998003992015968,-1.2157156915676103e-05,0.5449101796407185,-139.05817303389773,0.17365269461077845,4.589646148401064e-06,1.81756382565126,1.4237893513700582e-07,-0.00026999249827419706,0.011976047904191617,671457819.1243702,8.62941105747664e-06,0.00014021395520508848,-0.052975735783273185,1.336103945767017e-13,-8.590676755515744e-05,0.00013891426323211971,0.021956087824351298,1.4753251540290305e-05,2.4014171676294837e-05,6.054295079129924,-0.5923711408655443,163.22305846528408,True
-1.4175846312667814e-18,-3.409007141460308e-19,-9.651722513363034e-19,4.671846457293481e-18,3.5986533835383895e-18,6.682508530379438e-06,253026047.20144728,1.894654339976102e-18,-1.5895553580992743e-19,2.712459498246732e-19,-2.9614262965822205e-18,3.932470211975738e-06,0.6027944111776448,0.2155688622754491,3.8750908221724586e-05,2.280776871998984e-08,-412.7108720990058,0.06710975053459078,4.3571438211012995e-05,-0.00023701566123143298,0.001996007984031936,4.0908937031992656e-05,0.5528942115768463,-124.15954025084294,0.1656686626746507,1.9646572554761873e-05,1.8999317394389754,3.7345614980185726e-07,0.00016395119230311738,0.0,-474495834.48011374,1.2608181150669969e-05,8.983000976234984e-05,-0.07139219967706442,2.9511268864134433e-13,-5.264055539494673e-05,6.012026553932741e-05,0.013972055888223553,6.463900357016352e-05,1.170545159127155e-05,20.70975266461022,-0.02886856469546003,-126.62388269832601,False
-8.770472694603827e-18,1.8724262248364896e-18,-2.974243374694429e-17,-6.973351106932303e-18,-9.419675505447674e-18,6.000203898290978e-06,1283402022.9214394,-2.4546272649371304e-18,-1.059269108251946e-17,1.1671737526663773e-18,-1.996190048762623e-17,-3.0132775794924985e-06,0.6187624750499002,0.22355289421157684,2.5373099277129573e-05,2.0783389800321532e-08,-3618.969143600706,-0.14243397203051256,0.0001351159332013888,-0.00012372073622310309,0.001996007984031936,5.1069206988288434e-06,0.5588822355289421,26.612900373844745,0.17964071856287425,1.9049832432913985e-05,1.974341263328687,3.206970879196996e-07,0.00015848711153353758,0.0,2038938446.9245148,1.3547619717864535e-05,0.0002748679181854247,-0.07624221480246456,2.65946300203073e-13,2.275043319194594e-05,8.905959900535958e-05,0.011976047904191617,0.000153426423974252,5.249859198290778e-06,78.02691086918912,-0.23489192980536933,120.46518292780996,False
-1.7081186071328697e-17,3.475615093428936e-18,-7.35417366447071e-18,-8.821032885800017e-18,-6.2476743010942575e-18,8.531048133532579e-06,-255405426.8954951,-3.104664273195516e-18,5.860404208298633e-19,-2.374650524881788e-18,-3.1808643159679284e-17,-2.3183230976248214e-07,0.5988023952095808,0.21756487025948104,1.0197489698734805e-05,2.488482967213756e-08,-5447.504567255555,0.15595946287365292,4.190552054404379e-05,-0.00012332217930846294,0.005988023952095809,-1.1814918273644805e-05,0.5608782435129741,94.87462712042422,0.17165668662674652,4.1575853931528764e-07,1.9656585496698387,2.3701190948763077e-07,-0.0003922070665578321,0.0,1775971841.3225012,1.168150685742017e-05,5.896436376303143e-05,-0.04751911839429132,3.2681436284837914e-13,-0.00012407155006118688,0.00010774540550633857,0.00998003992015968,-0.00014644920677456662,-4.56471876792443e-06,1.051712414212562,-0.5027488565817068,70.25801929006508,False
-6.536353542399893e-18,9.71841194146795e-19,-2.0204377196630438e-17,-3.027784943658458e-18,-1.0856001585911773e-17,5.185133248069449e-06,-180334015.8778468,-4.031099000385772e-19,-5.295450612761695e-18,1.4185043208107667e-18,-1.8364832677783517e-17,-6.321017691995084e-06,0.5968063872255489,0.22355289421157684,0.00012285980664292353,2.3447521441920808e-08,-3875.1578348321846,-0.08160202424099738,5.037659713646931e-05,-0.00011183648009087846,0.0,3.086298383895651e-05,0.5688622754491018,24.99065144891563,0.16766467065868262,-2.46628071394739e-05,2.066029115469243,2.983026922665623e-07,-0.00021405657917613783,0.001996007984031936,-583697220.2207192,1.2680452690556137e-05,0.00025768422087819214,-0.045616390674335684,3.6340504693085547e-13,5.138120621303125e-05,3.4775984138265535e-05,0.00998003992015968,-6.65043637290281e-05,-2.733398141182603e-05,-24.972242527633387,0.34387987325681196,-46.72016537843371,True
-5.802084277663551e-18,1.566397421929768e-18,-1.752759715472412e-17,-1.2813298018195002e-17,-1.2654187781552095e-17,6.026507083894161e-06,1046375297.8731973,-4.97867753347513e-18,-6.195861292254118e-18,4.390891434478092e-18,-1.7588394427233398e-17,9.830262191249942e-06,0.6127744510978044,0.22355289421157684,-2.8384055839351234e-05,2.5126147105529956e-08,-2382.54212037241,0.02534576080101214,0.00011227711655520697,9.087716205831171e-05,0.001996007984031936,7.766568156068276e-06,0.562874251497006,-125.56492493254744,0.17564870259481039,1.8489442969655614e-05,1.9806306363838138,2.3809027905010702e-07,0.00026443687667793267,0.003992015968063872,-352896108.3525958,1.0891991899605432e-05,0.00014359327967961868,-0.06610994280541746,2.621004793903405e-13,-8.258290842255918e-05,6.175350974092383e-05,0.007984031936127744,-0.00018661739031308202,-4.839422230355008e-05,26.071787547217383,-0.5648402933609883,153.8273210624509,False
1.865002176654152e-17,5.105518441573803e-18,-4.187472086050306e-17,-1.4104118492287288e-17,2.5888378645498896e-17,5.242211353603732e-06,-360430817.3755668,-4.916703592502384e-18,-1.5030583298221342e-17,6.53819375790494e-18,2.1927327991485125e-17,-3.5121315518145226e-06,0.6666666666666666,0.21956087824351297,1.2212610801320568e-05,3.349770723525449e-08,2820.578386787869,-0.6166245224377391,8.692877739450023e-05,1.3806027090801573e-05,0.0,5.262061973253867e-05,0.5768463073852296,86.50306939612493,0.1656686626746507,1.904601579396794e-05,2.062254369313552,4.7463177694093867e-07,-5.256924262437503e-05,0.0,-5572849770.98248,1.7245265537774567e-05,0.0003248980910385798,-0.03873414665490716,1.938813989689879e-13,-7.006657017393764e-05,5.617617148634245e-05,0.001996007984031936,-1.999344363097144e-05,3.730499243512497e-05,133.55222668472825,-0.13292602225043712,-73.94499441931899,False
-5.059434408800298e-18,7.839703853394299e-18,5.1160524467681824e-18,2.6942428694241238e-17,-1.0734670861790178e-19,7.005468397495736e-06,-243244825.44558877,9.70936571740003e-18,1.5764943007072067e-18,6.632010228630784e-19,-9.180095585140091e-18,-1.9515075484222228e-06,0.6347305389221557,0.22355289421157684,-1.0372374427515756e-05,3.403090972842902e-08,-1818.9960825030475,-0.18046993250119625,9.474563415845564e-05,-3.5280867238451056e-05,0.003992015968063872,5.4263286250724654e-05,0.5608782435129741,-81.70866307351729,0.17564870259481039,-2.764149654348943e-05,1.9884856433558789,3.7271538932158873e-07,-3.8375129402144535e-06,0.003992015968063872,-927233947.9416405,1.3746101560993336e-05,9.084379575192313e-05,-0.04525440947554304,1.6963901837640457e-13,0.0001380956615393137,7.715924044146779e-05,0.00998003992015968,-3.311247512677767e-05,-2.1279340400870954e-05,-129.76833846759158,-0.6384504514215197,-166.01477519059642,True
-7.536734180788612e-18,-1.5538006512306953e-17,-1.4161856170704556e-17,-8.361171474228123e-19,-4.416801306343918e-18,5.082823202124369e-06,210273952.12478027,3.530987742794027e-18,-1.719857579413487e-18,-8.228883771664605e-18,1.985602334116445e-18,-4.4585516451638075e-06,0.6347305389221557,0.2275449101796407,-0.00011548678082939142,2.7935356029799876e-08,-330.23721374873634,-0.22004945504445628,6.015362330496797e-05,5.044017812929057e-05,0.0,-3.3249065617033454e-05,0.5708582834331337,81.14909221021227,0.1996007984031936,-2.2678762743969053e-06,2.055067389112733,3.686888231920329e-07,0.0002641124619457308,0.0,-296935767.2321767,1.8214365404702825e-05,6.414700763194128e-05,-0.05946642555213079,2.0874578873725155e-13,0.0001799726889770946,5.597290633693921e-05,0.00998003992015968,1.7552390584461273e-05,-6.181086649390983e-05,-177.1600001804199,-0.3876020272282868,-48.67471514559308,True
-6.585377247158504e-18,9.870332899650956e-18,-3.8394964291665923e-17,-1.0664514890070348e-17,-3.002598351136085e-17,5.735150930563081e-06,110199548.60410053,-4.988242718620651e-18,-1.4415254704600338e-17,5.7153705178868265e-18,-2.0198634039284338e-17,5.122809651915747e-06,0.5968063872255489,0.21956087824351297,-1.5530338553700166e-05,2.8274779591133014e-08,-5277.204554428781,0.058275296555484246,2.161388997025174e-05,0.00012896693324556462,0.0,-1.3838533175285276e-05,0.564870259481038,146.3641501651602,0.19560878243512975,5.578073271904903e-05,1.9789902559190278,3.016205571295356e-07,0.0005051605532876548,0.0,-2835677019.838961,1.3911968114559149e-05,0.0001043280112241207,-0.051457746533305065,2.4197492305094255e-13,1.2733231198084403e-06,4.7443192114515315e-05,0.015968063872255488,1.1765827202469928e-05,6.928954697687815e-06,98.90204265979179,-0.18899637319759444,89.76827521978926,False
-7.15740104604561e-18,-4.299892186963027e-18,-2.738272626407744e-17,-8.002048297197717e-18,-2.690507702488438e-17,4.411911707514187e-06,-2431710021.378144,-3.53203048948879e-18,-1.334854537680108e-17,1.5287125957296098e-18,-2.2223104823660957e-17,2.4651874779031607e-06,0.592814371257485,0.23952095808383234,8.500390467077402e-05,2.275724467183482e-08,174.36991723864278,-0.447801408209084,6.674997533142333e-05,2.44710640897091e-05,0.0,-6.583944440452364e-05,0.5728542914171657,-158.60045684016967,0.1656686626746507,1.20359665604178e-05,2.1002549558737575,3.6686591496729495e-07,-4.3079997671225194e-05,0.001996007984031936,2394053983.247563,1.2266799179910638e-05,0.00020349634213139904,-0.05611965741117037,1.435562667443347e-13,-9.99680165747669e-05,7.117486230501332e-05,0.001996007984031936,3.836111538386709e-05,-2.7789721943336866e-06,149.94816398356258,-0.05775603780879943,-37.74247256502259,True
-6.555487208416712e-18,2.2510338318483444e-18,-2.1285494158034726e-17,-3.3879286328972264e-18,-2.8234942431984754e-17,8.960755385118365e-06,-438987104.99244887,-1.0141715903823078e-18,-6.912770558675777e-18,1.712555519276768e-18,-1.681872968712538e-17,-3.136557346732046e-06,0.5888223552894212,0.20958083832335328,-0.00010106264587890878,2.6868080913409978e-08,2839.611789011471,0.40582816979496616,9.358761663347567e-05,-7.682360467911772e-05,0.003992015968063872,-1.4973990961586136e-05,0.5588822355289421,12.9375323052472,0.1656686626746507,7.40799681199552e-05,1.9276533843242345,2.871536335523629e-07,-0.0004951690051666333,0.0,1375117672.7241194,1.0959681565284057e-05,0.0002520083140117178,-0.026869611061529717,3.6933183207836216e-13,7.87349107481697e-05,9.258373628191733e-05,0.021956087824351298,-9.713393318186272e-06,-1.8408101163308613e-05,75.93777045205526,-0.6147872793700632,-112.14510448942865,True
2.4358815003694235e-18,8.764904276371042e-18,-1.9085694507373308e-17,-5.832786413288818e-18,1.5970382380721886e-17,5.344258153713365e-06,518575124.86606103,-2.144618337703248e-18,-6.154240215011406e-18,5.252964741562565e-18,-5.4325950521070955e-18,2.22613489699565e-06,0.6606786427145709,0.2275449101796407,3.192964466173728e-05,3.047079115739078e-08,781.4037079209754,-0.47673200047691644,5.631975068039607e-05,-4.0689732464556025e-05,0.0,-1.1023592526707076e-05,0.5768463073852296,16.875794541583367,0.17165668662674652,7.2819550888723055e-06,2.0988577526524863,3.542519411994871e-07,3.8793855717422356e-05,0.003992015968063872,1229932087.236527,1.614561104424869e-05,0.00012878691737751205,-0.05195653556638128,3.5356501730303046e-13,7.894469969195117e-05,3.278576794771553e-05,0.001996007984031936,-1.974704918758946e-05,6.915236706089302e-06,156.69146947347835,-0.024947964944939525,-140.44571929365904,False
-2.207915019678846e-18,1.5743466432705685e-18,-6.128153474191228e-18,1.936357122886523e-19,5.268608471938566e-19,5.847905441356715e-06,-100442967.50905152,4.498083166788461e-19,-1.7349631131226314e-18,4.383247373084754e-19,-3.8865627766408164e-18,-3.303902086240651e-06,0.6227544910179641,0.1936127744510978,-3.899186335422859e-05,2.2692775826892057e-08,-1610.4371182368525,0.0866148510343634,7.381095807109186e-05,-3.6314591751529015e-05,0.003992015968063872,-1.26786104133093e-07,0.5588822355289421,-122.2086456632033,0.17564870259481039,2.4696821448622802e-05,1.9259737616800845,2.737032253683294e-07,-0.0001358672793894862,0.003992015968063872,1100106061.8283734,1.0309219610160161e-05,0.0002153132552796417,-0.03469141664125396,3.003520262761136e-13,2.857721377089909e-05,1.777807569625355e-05,0.017964071856287425,-3.252572278931843e-05,2.790814890609847e-06,145.59367707341616,-0.6700348051507812,54.681277898061204,True
-2.132770894615548e-18,1.462343944637535e-18,-1.3565183938349289e-17,5.949175696838419e-19,8.428242864553987e-19,5.800884157776729e-06,287819552.7564315,5.13173555137424e-19,-4.71773025817382e-18,-2.593592700415691e-19,3.1821649821495873e-18,-4.401163683356597e-06,0.6307385229540918,0.21956087824351297,7.685241554317915e-06,2.2867448394110202e-08,-6631.408560866986,-0.4407188962333817,0.00010467249685991373,-1.6873736474008564e-05,0.0,-9.137580986194894e-05,0.5748502994011976,70.45845577162686,0.17165668662674652,5.261509436387371e-05,2.070179436396453,4.019422887293357e-07,1.3788746679354757e-05,0.0,-991743951.0842075,1.4004509861215363e-05,0.00011614266335487654,-0.05473812591474692,1.9461986588346514e-13,-0.0001290900959768325,6.815863310360269e-05,0.005988023952095809,1.6339574276746325e-05,-1.3892104855360843e-05,125.6786840732155,-0.0794571242620785,170.485938835395,True
-1.1189595127473764e-17,-1.914559311639673e-18,-2.829418800092341e-17,-1.165758937955744e-17,-1.7250278183766454e-17,7.155004071026088e-06,1157808065.266186,-4.2196036160281326e-18,-1.0199673452954141e-17,8.613909072767939e-19,-3.102695666763902e-17,-5.070146012963848e-07,0.5788423153692615,0.20758483033932135,1.146410068171394e-06,2.2724955836651737e-08,-1077.6532129479338,0.5520907323339488,9.389887848150657e-05,-3.692761155511183e-05,0.005988023952095809,-1.1547145352572822e-05,0.5608782435129741,156.25799985614722,0.17165668662674652,2.0669717507999676e-06,1.9064227789850827,3.3821444420134215e-07,-0.00018390831176141103,0.005988023952095809,2299468648.996807,1.678142506646277e-05,0.0001802450366157135,-0.06886389373155496,4.245730254142152e-13,-9.673848144059434e-05,5.8771320138788306e-05,0.023952095808383235,1.0035339267901107e-05,5.774647527719256e-06,171.63617637660442,-0.1949004736433068,-123.93808889487104,False
-7.200086343039825e-18,-5.2717299625914696e-18,-4.464377251599658e-18,1.4754664708494377e-18,-1.1812356573521637e-17,7.649629853981499e-06,638856219.3982992,7.408668389943053e-19,-1.7566972948479195e-18,-2.766625596408854e-18,-8.035678669514571e-18,1.4698932212155927e-06,0.6526946107784432,0.20958083832335328,3.1441741210924126e-05,2.263814384221494e-08,-1860.8620094268908,0.5703963189606442,8.737498039561129e-05,-3.3025405611644454e-05,0.003992015968063872,0.00010341474225779602,0.5469061876247505,-83.02522871787085,0.16766467065868262,-2.9587752210888914e-05,1.860084800478643,2.4049749125690003e-07,-1.010974525879741e-06,0.00998003992015968,2146371628.791433,1.2500657807502095e-05,0.00022471752770068055,-0.05290860599406795,5.884252010453093e-13,4.5279663193473335e-05,5.720218206415051e-05,0.027944111776447105,5.3820450829558306e-05,3.7800574569056006e-05,-62.38344627977762,-0.10537935905919277,-65.35975355602231,True
-3.195185517066016e-18,7.132191593002288e-18,-2.5246832425046742e-17,-1.2153457998300263e-17,3.505633323225733e-19,5.388226589978898e-06,-876345426.7213202,-4.70084779192641e-18,-8.746699267886036e-18,3.0725012584888663e-19,1.908191184989592e-18,1.4446747634414926e-06,0.6207584830339321,0.20758483033932135,6.0961453750331614e-05,3.230303654712737e-08,-1948.4261736349044,-0.007745246076484857,0.0001224249085780963,-5.794232167394049e-05,0.007984031936127744,2.4309094416363725e-05,0.5568862275449101,-29.32006361567291,0.16367265469061876,4.797491102880151e-05,1.983429942935181,4.623976167264752e-07,-0.00020209629288315506,0.003992015968063872,-1593282152.1188881,1.5900881386863613e-05,0.00022555768101064152,-0.0361107438552737,2.753934645797527e-13,0.00019491666138784545,8.366530902944404e-05,0.011976047904191617,-1.6028113516724683e-05,7.637508068781558e-06,52.61193150554794,-0.625356127598855,-74.06687056317855,False
-6.491467803468451e-18,3.556083803795887e-18,-2.266302657278357e-17,-3.714605052995177e-18,-1.6927545248277496e-17,4.996762465138823e-06,1749286013.0841985,-1.7533323767908444e-18,-9.286756773210209e-18,-8.813307078252824e-19,-1.389937189784585e-17,-2.2140020781904454e-07,0.6626746506986028,0.23552894211576847,3.197134106870837e-05,2.3993169725570672e-08,-2737.31813386608,-0.5188616361948437,1.464921316170186e-05,7.89791460413842e-05,0.0,5.0303495301015665e-05,0.5768463073852296,60.831491839158275,0.17764471057884232,-4.19665018759819e-05,2.11944371132849,3.412604393968798e-07,-0.0002417703715904699,0.0,1804786131.2828987,1.191662518551112e-05,0.00011610876543197444,-0.08518496590554805,1.4925941766536841e-13,-3.748032084426546e-05,6.222717270045107e-05,0.0,-4.524471443997535e-05,2.3779544093159108e-05,-117.7474562743066,-0.6318583176514903,-28.05596025419214,True
7.634900531136248e-19,1.1471989791838811e-17,-2.323210303032145e-17,-3.503901177720307e-18,-4.605367969366399e-18,4.9313767715717596e-06,-2480642214.5037603,-1.1111888903636026e-18,-7.533561955033859e-18,5.305580923450173e-18,-8.754814454664169e-18,8.308706477657401e-07,0.6746506986027944,0.22954091816367264,-6.291355188779905e-07,1.8473592357252758e-08,1004.1335852778313,-0.6305691217916176,5.88838261090577e-05,7.662936350933808e-05,0.0,3.853602755578976e-05,0.5688622754491018,86.10755976516276,0.17564870259481039,-2.3179280177520598e-05,2.0905774085062534,4.1711453671491476e-07,0.00012952237662457194,0.0,-3721933898.708111,1.360743407967552e-05,0.00021599888525254517,-0.03492384851867044,1.5249348355272921e-13,5.339801337031665e-05,6.399674207047389e-05,0.0,-7.105641101633106e-05,1.0313269617216459e-06,-115.95483769511628,-0.12940920877329257,-76.27142900419018,True
-4.332837920170417e-18,-1.3388486045460647e-17,-2.0875450396236823e-17,-2.792684120686811e-18,-1.917184222211177e-17,7.67245083981841e-06,1599933866.142654,-8.236351549799441e-19,-8.003389050497642e-18,-6.2059991859997185e-18,1.973337543543314e-18,2.0074090319046395e-06,0.5508982035928144,0.20359281437125748,2.3217766572073496e-05,2.61967113219819e-08,-1075.487054904134,0.6818846665405873,6.784693482269584e-05,-6.5010449924640875e-06,0.007984031936127744,-5.0795381661145495e-05,0.5508982035928144,-12.646726990394772,0.17165668662674652,5.496806187669741e-05,1.8401876778626218,5.176353212215977e-07,7.746341375580197e-05,0.00998003992015968,-1935372176.596123,1.3796718150693567e-05,0.0002831873844719312,-0.07498193108434399,4.2183973055763594e-13,0.00010734734823732632,2.5908692952139893e-05,0.017964071856287425,-5.404806611043895e-05,1.6320895897539304e-05,88.85765034250637,-0.27856145995475834,-176.02441767240902,False
-6.180729389070422e-18,-3.1577982646821894e-18,-6.589862443158416e-17,-1.974734287408907e-17,3.535673411846047e-17,8.85131270807964e-06,-103325116.78872769,-6.9033188165459916e-18,-2.2609312029170042e-17,-1.264541438301864e-17,7.36676051545708e-18,3.4253363644098837e-06,0.5788423153692615,0.20758483033932135,2.9209722424015253e-05,3.817966952151012e-08,137.73844395531233,0.3948968696633579,9.406667429014482e-06,-5.349611017487164e-06,0.007984031936127744,4.51754244973072e-05,0.5608782435129741,81.26769758383426,0.16966067864271456,-2.541828792809498e-05,1.9395751334831624,7.293297999780337e-07,-9.120180533053778e-05,0.005988023952095809,1511272293.1626515,2.919418530059745e-05,3.6242269530319155e-05,-0.030588030066611482,6.132115727666388e-13,9.089505735183208e-05,6.859979720246948e-05,0.021956087824351298,-7.859614851253128e-05,-2.1878983652947147e-05,-69.11018140510775,-0.5425982670556692,156.53626214834594,False
-1.3011536490523227e-18,8.583813129608325e-18,-1.834909061675087e-17,-1.0997434143397869e-17,9.57917495569803e-18,4.655787558449492e-06,-50833779.716890186,-4.447008864050611e-18,-6.399639737553809e-18,8.631846635354908e-19,-6.18194963222319e-18,-2.125774274105817e-06,0.5768463073852296,0.21157684630738524,4.86631580483218e-05,2.8909904581998603e-08,326.39675195475417,1.0390546508326985,5.1155025456341686e-05,9.227898116494716e-06,0.00998003992015968,5.4848531724451064e-05,0.5508982035928144,104.74524288083919,0.15169660678642716,-4.1424723532933024e-07,1.8482449974501558,4.0780888172113607e-07,-0.00027380803197245805,0.003992015968063872,-4111923086.0607133,1.8357984449260443e-05,0.00026015690087820655,-0.06873454547141933,2.4330719682702625e-13,8.868041305366077e-05,2.9059643953646253e-05,0.013972055888223553,-1.8190621448358208e-05,-2.380265574010705e-05,-0.7088125614361647,-0.5890924339810043,102.77166652428684,True
-3.1490547536938314e-17,-1.6349328225562538e-17,-3.6969211521805156e-17,-5.426912525886325e-18,-3.6409356710243425e-17,6.567479558510205e-06,-338995267.6727909,-1.020082713439914e-18,-1.1351023055363932e-17,-1.7153355894971105e-17,-3.712255447729972e-17,-3.5230577755517107e-06,0.5728542914171657,0.2215568862275449,3.070076315045441e-05,4.042844917847937e-08,-2773.0233120252224,0.4493042000648697,8.835433072091947e-05,1.611254379505115e-05,0.0,4.0963764844452143e-05,0.564870259481038,0.8298034780984109,0.17365269461077845,6.448218007287754e-06,1.9525276755220273,5.986316789394404e-07,-0.0001325756657790981,0.0,-755427428.3672584,2.295344478197928e-05,0.00041174124733388235,-0.0484579984622303,2.640838372462429e-13,0.0001499796662915851,4.8732088502942605e-05,0.023952095808383235,3.353050330430713e-05,2.862374939051488e-05,10.230492798856263,-0.3638651422540564,71.91522111995822,False
